Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.275142795,0.301661147,0.257790642,0.238115849,0.159294422,0.168537852,0.193163003,
Cyprus,CYP,,,,,,,,,,,,,,,,,5.497235708,6.935098676,7.109609533,5.932870292,4.365071326,3.978469907,3.692253371,3.621227465,3.230163391,2.942056734,1.848333452,1.722422544,1.667828685,1.510713146,1.405599624,1.138125917,1.174635286,1.204986609,1.094431787,0.48954708,0.492645636,0.499327582,0.471076256,0.473699527,0.450502585,0.748712291,0.180914059,0.218691709,0.44681972,0.568626066,0.520660626,0.593172047,3.406833649,2.278130655,3.340065634,2.678975707,2.399914084,1.798850576,1.391067427,1.496027782,1.860522779,2.024082589,2.036121085,2.063669245,2.250124165,2.127021446,1.786248877,1.923707617
Czechia,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337847954,0.342752716,0.314400523,0.163938208,0.114306925,0.517669092,0.476620747,0.475454909,0.37821575,0.404721171,0.493269278,1.01983311,0.977456492,1.025985692,0.960673993,0.47903913,0.576604358,0.587872114,0.607377605,0.67468425,0.820974219,1.255386117,1.422530823,1.592884868,1.639863891,1.580715687,1.528396321,1.701723427,1.556778744,1.429123986,1.34994135
Germany,DEU,,,,,,,,,,,,0.083977395,0.0820051,0.078773633,0.080261418,0.085549264,0.086577566,0.089204134,0.09876562,0.096357363,0.2504687,0.264545987,0.287385278,0.274891019,0.271472652,0.276153906,0.265619633,0.275933464,0.273619188,0.268186028,0.275223867,0.258060106,0.230825427,0.212120206,0.199943454,0.174298232,0.173351114,0.173208501,0.174544168,0.171128842,0.184986452,0.199561398,0.223895979,0.229785156,0.231511101,0.241102624,0.249912817,0.28513406,0.293001735,0.361883506,0.376178305,0.409064687,0.414982598,0.439115526,0.438368836,0.463602365,0.437828517,0.479355187,0.475624364,0.471547248,0.467492621,0.456374145,0.465556874,0.458492544
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.837600891,2.744788788,4.084436503,2.755668892,2.388758253,2.21538812,2.282394555,2.321759548,2.156966266,2.229360804,2.086884379,2.530108096,3.965612065,3.714466737,3.647797743,3.70302609,3.377728229,3.03555941,3.094680047,2.89214171,2.611455713,2.457506994,1.947657515,1.710387664,1.638098837,1.54464174,1.495818316,2.054523789,2.572528108,2.011065036,2.34606008,1.539356589,1.413931198
Dominica,DMA,,,,,,,,,,,,,,,,,,6.975789063,10.15224629,15.8130756,11.81243229,10.3522958,8.377307059,9.527169084,9.893999644,9.289330338,5.699609538,7.755234257,9.415855293,7.221869407,6.911705177,2.256640048,2.210582991,5.59494345,5.025146625,3.948948341,3.800195142,3.772293325,3.74378238,3.914038515,4.054999611,4.21588373,4.339111635,4.312361102,5.455103688,11.84120885,11.31044971,10.7433284,9.969615269,9.114131387,9.357892651,9.247475639,9.685309438,9.630691139,9.684536427,9.600781713,7.641697233,8.503722289,7.596191257,7.768308315,6.674996729,7.239775506,6.222978247,5.249725723
Denmark,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303600356,0.314189766,0.280950602,0.282652825,0.366492321,0.491183957,0.432502335,0.45132882,0.40601558,0.423943908,0.43936439,0.431265203,0.427808501,0.251861567,0.261684616,0.257715589,0.297628926,0.317227729,0.287416469,0.334266118,0.361377978,0.398958981,0.420127069,0.41571444,0.398259774,0.395774792,0.396618155,0.418367818,0.375511949,0.34826698,0.349065396,0.353826474
Dominican Republic,DOM,,,,,,,,,,,1.689666804,0.870087009,1.20760793,1.023541453,0.916020072,0.777950656,2.834366696,2.69451284,2.779655418,2.933367337,2.708059191,2.418896141,2.298183226,2.114829838,1.768155943,4.797227936,3.681725919,4.686762097,5.373722881,4.494067417,4.450302898,3.353865935,2.986545303,5.795409513,5.445643242,5.044066206,5.277491065,5.706021484,6.486646448,7.368347073,7.565278516,7.740854809,8.085876694,10.86474683,11.2048947,7.600294565,8.061810186,7.726520126,7.492321457,7.075473812,7.216833431,7.307800353,7.023718095,7.155943649,7.160469148,7.301640756,7.276171483,7.722438591,7.968755667,8.343248801,10.56710802,11.39899138,9.052614276,8.744092402
Algeria,DZA,,,,,,,,,,,4.338415403,4.687638708,3.354641486,2.583872824,1.529159448,1.709742015,1.438382979,1.664114573,1.490641315,1.25437275,0.958772112,1.007923804,1.121503576,0.803256141,0.612679505,0.540233887,0.56207994,0.729633724,0.64140103,0.620116341,0.567298093,2.821789156,2.895644311,2.282484052,3.2790217,2.681716737,1.874671631,2.200192071,2.199727724,1.624155201,1.441858465,1.127691715,1.739381952,2.381527052,2.676424199,0.158809313,0.153553348,0.069485303,0.057450757,0.100013085,0.110576949,0.092918063,0.094583836,0.091249516,1.026372844,1.065311421,1.100343743,0.94369002,1.020278927,0.923106483,1.030856874,0.962012553,0.755773957,0.778489064
East Asia & Pacific (excluding high income),EAP,,,,,,,,,,,,,,,,,,,,,,,0.812517826,0.655628905,0.49751061,0.444462366,0.490472462,0.492419556,0.519518796,0.478103188,0.474908431,0.514232051,0.517115248,0.573837,0.601895079,0.644629202,0.643135737,0.924928622,0.594932075,0.674380747,0.725426328,0.770077231,0.855313464,0.91650927,0.949864756,0.928407373,0.880965612,0.840266936,0.764995809,0.739259571,0.719953513,0.654580773,0.61516876,0.618161213,0.69669185,0.694588837,0.647164423,0.628033417,0.567712941,0.539893462,0.520451058,0.469730545,0.507324181,0.538928624
Early-demographic dividend,EAR,,,,,,,,,,,,,,,,,,,,,,,,1.748847922,1.650952996,1.47437012,1.428926609,1.565256488,1.418552923,1.548014043,1.473933003,1.441858996,1.567626472,1.467235286,1.518624015,1.607221756,1.554480326,1.700673227,1.724411941,1.749584463,1.718736686,1.903319535,2.233883615,2.452045515,2.290040563,2.188166716,2.2768831,2.241482953,2.336414618,2.349297156,2.14275974,2.144540809,2.279419366,2.319726926,2.402139443,2.624465692,2.512258741,2.541833364,2.754359397,2.849947166,3.168201065,3.060485129,3.104781451,2.997459468
East Asia & Pacific,EAS,,,,,,,,,,,,,,,,,,0.11182044,0.107369233,0.12626888,0.183010805,0.200245495,0.252328712,0.249866173,0.216471899,,,,,,,0.19706139,0.184776937,0.172274418,0.184628206,0.189770046,0.213339448,0.285603925,0.226893549,0.222742494,0.236644334,0.282576661,0.337882285,0.361937521,0.373958924,0.375452937,0.39322265,0.415866579,0.421519771,0.413576394,0.409951637,0.396279676,0.386867749,0.416088122,0.48322178,0.49697402,0.461902587,0.457728764,0.425128256,0.410422595,0.402738991,0.376139389,0.41442928,0.43118241
Europe & Central Asia (excluding high income),ECA,,,,,,,,,,,,,,,4.026623639,2.849519082,1.908649174,1.673388242,1.491371136,1.890284727,3.009138531,3.498164789,3.324564915,2.448079219,3.014801951,2.549352481,2.159289575,,,,,,,,,1.863317457,1.60985811,1.784552939,2.282864713,2.256976715,2.213804529,2.250010017,1.898450144,1.476130858,1.506396275,1.562738732,1.700833255,2.195067657,2.388136058,2.458537369,2.266954783,2.334336581,2.379942581,2.377356398,2.335885868,2.247280738,2.407401982,2.818482115,3.242692677,3.313942462,3.207038657,3.318824609,3.856516479,2.963975853
Europe & Central Asia,ECS,,,,,,,,,,,,,,,,0.473735482,0.453070879,0.516154408,0.529036529,0.549507859,0.578012631,0.612878932,0.610502765,0.558933785,0.566048913,0.547208374,0.499772727,0.442074811,0.439934225,0.46994942,0.446436416,0.428747127,0.414740427,0.433551237,0.435926996,0.363461499,0.359148512,0.42394922,0.451700053,0.424305953,0.445687794,0.453144533,0.452201683,0.448386276,0.463626646,0.502680863,0.527911647,0.572391716,0.615842568,0.651119054,0.643669439,0.652034098,0.675277547,0.737372533,0.74201664,0.769135575,0.77886492,0.811927363,0.818306907,0.84922657,0.84743118,0.821302808,0.848411189,0.814790162
Ecuador,ECU,,,,,,,,,,,,,,,,,0.036295959,,,,,,,,,,0.019589741,0.021512429,0.015323461,0.007198997,0.334661642,0.329634069,0.41449659,1.071455867,1.216407524,1.58032917,1.938287397,2.299974364,2.854416916,5.545965282,7.539008598,6.142408303,5.315341162,5.275039805,5.222459266,6.107423775,6.421010907,6.702955418,5.05178528,4.563503145,3.813611674,3.393733504,2.822390844,2.546126732,2.407031239,2.456091707,2.674352952,2.72722996,2.827603144,3.01376396,3.487904554,4.065190743,4.072510618,4.587858521
"Egypt, Arab Rep.",EGY,,,,,,,,,,,,,,,,,,6.441757799,11.97226862,12.28358125,12.44121562,9.852047298,8.819843122,11.83823803,11.66492688,8.223883058,6.074981126,8.909234225,10.77632381,8.284107597,9.966515136,10.84309867,14.58333803,12.16008247,7.075419429,5.362434314,4.594134263,4.713362166,3.972707029,3.566613231,2.856612173,3.011233343,3.397808129,3.687827545,4.240410468,5.599623584,4.961085478,5.869309613,5.339698492,3.779917098,5.686771175,6.069884254,6.891885114,6.182729252,6.404022911,5.56383109,5.592077951,9.960188408,9.716985749,8.403884632,7.712747245,7.414432171,5.942933503,4.933269422
Euro area,EMU,,,,,,,,,,,,,,,,0.435085102,0.440409323,0.511059406,0.533024093,0.538950171,0.560793534,0.582123516,0.588135316,0.549599117,0.546052112,0.532593657,0.498407152,0.477108749,0.490836781,0.505473873,0.478673168,0.463707335,0.443596891,0.463092123,0.426864686,0.396876928,0.390670215,0.477329888,0.473360705,0.382298809,0.403639274,0.410472856,0.421745662,0.42165378,0.41859113,0.433401627,0.444872001,0.464337424,0.50753258,0.549568802,0.572201264,0.59358519,0.620595923,0.671932735,0.682103375,0.706698777,0.692399043,0.702736053,0.691518693,0.7109799,0.728624987,0.707990541,0.731330459,0.736067983
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359772847,0.527494224,0.465017918,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,
Spain,ESP,,,,,,,,,,,,,,,,1.223049339,1.164639941,1.104607338,1.079996692,0.883448816,0.939965983,0.895322372,0.806930513,0.78854797,0.712796292,0.682818226,0.570217707,0.496842717,0.475948469,0.448722186,0.407323239,0.37013321,0.417889491,0.442126687,0.495945639,0.449654398,0.455213487,0.491364441,0.525414605,0.100019155,0.108403981,0.111440339,0.105159234,0.099210839,0.094596127,0.098403166,0.101678544,0.113735862,0.112777478,0.102218328,0.112224548,0.11577243,0.15806075,0.223945302,0.228190645,0.223499713,0.213381969,0.228803038,0.234346397,0.229993582,0.239678568,0.273209028,0.301681993,0.320914119
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070458567,0.028510624,0.035195055,0.033706488,0.046601489,0.040206258,0.071266639,0.176200089,0.259894721,0.518606514,1.373946221,1.804874046,2.303599755,1.698430033,1.710355497,1.732036773,1.828998176,1.889595543,2.001271073,2.248773752,2.042208707,1.997673344,2.02087853,1.875962188,1.862562248,1.731886843,1.617747068,1.60017266,1.239594628,1.195874535
Ethiopia,ETH,,,,,,,,,,,,,,,,,,0.07863712,0.118866237,0.132031402,0.174289817,0.139631874,0.12902849,0.125426029,0.138553331,0.146159566,0.134480259,0.079246745,0.10110211,0.055032454,0.04180956,0.070714465,0.139650501,0.20307049,0.346801009,0.348299869,0.182762429,0.104872135,0.340849895,0.427337637,0.644948162,0.222488067,0.420171887,0.538866604,1.320109902,1.399221469,1.126594271,1.815735658,1.428667802,0.806482761,1.457028567,1.684799193,1.441584553,1.748292649,3.230184878,1.682920036,1.039394047,0.481074849,0.517775748,0.500063732,0.375345369,0.402336427,0.402453528,0.329485167
European Union,EUU,,,,,,,,,,,,,,,,0.413256913,0.418834509,0.488222885,0.510467803,0.516254339,0.536866454,0.556277943,0.56188631,0.527434644,0.522140535,0.508898889,0.477218318,0.458956622,0.471441683,0.485201915,0.460584665,0.446882777,0.426163306,0.447524161,0.412644636,0.383684642,0.377872433,0.460947135,0.458761861,0.377500824,0.40843604,0.427037481,0.439862928,0.452088289,0.471228358,0.505468315,0.533819348,0.558155767,0.587536637,0.621115713,0.621213608,0.637515507,0.669628812,0.75150158,0.765442882,0.798747315,0.787410644,0.798084686,0.783314485,0.809014297,0.812495175,0.783026177,0.802112544,0.809049017
Fragile and conflict affected situations,FCS,,,,,,,,,,,,,,,,,,,,,,,,,,0.487142638,0.482230112,,,,,,,,1.133718152,0.997088358,0.776084188,0.834350017,1.001710907,1.902942708,1.612333296,1.62059488,2.439620014,3.054541387,2.992987092,3.74427102,3.34766899,3.132726021,2.871966663,3.148910266,2.839689425,2.854566092,2.713787231,2.844691818,2.639898104,4.136192419,4.441504935,4.734542531,4.787951348,4.482571038,4.281467132,4.540314666,4.40661118,3.93181443
Finland,FIN,,,,,,,,,,,,,,,,0.062820828,0.074750751,0.139415733,0.180599381,0.205645359,0.198067622,0.182579673,0.203700593,0.190644315,0.093432269,0.091043862,0.1006972,0.084875455,0.096557961,0.059532687,0.04446008,0.079190934,0.091629648,0.086366518,0.064756815,0.055338673,0.110089669,0.185367571,0.280077265,0.32796068,0.375123098,0.378835998,0.339841446,0.306655637,0.337713057,0.337884864,0.329264956,0.314359969,0.335713739,0.341529441,0.358351286,0.274330323,0.333780936,0.395488548,0.388750164,0.368994888,0.357585947,0.355294462,0.305052208,0.313562386,0.219993119,0.225100132,0.234692667,0.226212378
Fiji,FJI,,,,,,,,,,,,,,,,,,,,0.352029933,0.406628162,0.752841255,0.677205198,0.71090849,0.900964753,2.423275168,2.305534939,2.293201637,2.040815802,1.943818058,1.641413716,1.38589665,1.48054892,1.59762144,1.623583153,1.66011004,1.566684521,1.656945917,1.564926431,1.198185679,2.580194838,4.695107737,5.422080654,5.376172385,6.375192278,6.821629509,6.650176301,5.42319175,4.163201807,5.958884606,5.593051234,4.248191484,4.798754019,4.858511304,4.549371383,5.389398475,5.524356571,5.206679166,5.196908463,5.263526435,7.155285571,9.143607547,9.213439521,9.099516339
France,FRA,,,,,,,,,,,,,,,,0.174031586,0.175391807,0.307279847,0.312234661,0.312946205,0.205388407,0.207667164,0.228746185,0.228435279,0.237833728,0.251918171,0.26195702,0.264673745,0.335511872,0.314459887,0.317902918,0.363948399,0.371968566,0.38039547,0.283641482,0.276954397,0.269973892,0.670465161,0.666688611,0.632643842,0.649479644,0.66738222,0.705957986,0.663131415,0.629477508,0.646583095,0.669467579,0.660996547,0.685447572,0.728107748,0.752243665,0.800733639,0.844602811,0.958086957,0.979564301,1.043277495,1.03490207,1.032895024,1.017125978,1.054053438,1.132564761,1.103162432,1.202128102,1.217759058
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.388346049,4.437410062,4.026765647,3.364739255,3.117417985,2.954841957,2.853590496,4.562169604,4.413761315,4.66768938,5.485001301,6.042574017,6.278112452,6.321953103,6.526521284,5.888670698,5.436206613,6.154527468,5.630858417,5.315728186,4.968064477,4.849686581,4.856208516,4.33403499,4.454861525,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6.189994027,6.084209115,6.240893076,6.357030601,6.950062797,7.309992257,7.374232163,7.181138462,6.501030641,5.95375,5.923527919,6.273844086,5.984282051,5.427604651,5.073630435
Gabon,GAB,,,,,,,,,,,,,,,,,,,0.003709199,0.003102699,0.00110595,0.004764173,0.001682227,0.008511955,0.002570364,0.003998667,0.006787138,0.009125013,0.00350232,0.003743916,0.01471504,0.029521614,0.041380796,0.06927537,0.089540225,0.090174531,0.100590497,0.115371008,0.124083176,0.091083242,0.119098178,0.106782625,0.053351311,0.091975093,0.088187532,0.115082988,0,0.115688777,0.132641484,0.114302245,0.267376935,0.119669578,0.131542505,0.093926121,0.16187214,0.128331391,0.131618559,0.123634802,0.109430753,0.109384845,0.120525967,0.091295334,0.087596197,0.089968421
United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183732116,0.178702852,0.181747551,0.192015502,0.182807324,0.172366639,0.166582859,0.172634287,0.104084406,0.100126832,0.10563555,0.084174653,0.322721018,0.304669056,0.300370686,0.293161419,0.276893445,0.245229661,0.23770107,0.225432453,0.212144123,0.204652034,0.217295048,0.199213013,0.191417986,0.182658004,0.172522627,0.161100755,0.170886111,0.170401717,0.160770446,0.152880294,0.147815248,0.120397593,0.1101422,0.128368024,0.134347719
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.089969044,10.31964237,12.88559517,6.735292023,6.791157525,6.665031812,6.224760003,6.996382151,6.956972661,8.09978658,8.680540724,8.323635919,10.32439831,9.527194962,9.998354751,10.47753108,11.10470711,11.05684767,9.581981373,9.846744254,10.89013238,11.36312446,12.80285896,13.17641615,14.02381564,15.42427606,13.75872546
Ghana,GHA,,,,,,,,,,,,,,,,,,,,0.031658404,0.020246429,0.033156169,0.037165562,0.012323542,0.106520891,0.09324409,0.01046084,0.013793565,0.115434229,0.114245273,0.101883026,0.093894076,0.113776215,0.169209763,0.288264665,0.266221858,0.396654158,0.377279465,0.39427596,0.397765775,0.650165983,0.863785856,0.705783387,0.852907819,0.927455513,0.923113637,0.503964848,0.472719655,0.439705076,0.439390803,0.421931838,5.426587232,5.222694836,2.966973347,3.665041635,10.0846888,5.305684955,5.854409239,5.231238339,5.931833757,6.127594404,2.418914099,2.787985822,3.183783804
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002406217,0.002351586,0.768305779,0.629991562,0.462153224,0.30935959,0.192724467,0.101648845,0.009933506,0.013740079,0.019002904,0.026826581,0.095181339,0.11920169,0.026707866,0.211266803,0.3531237,2.209797119,0.785546553,0.970701797,0.699048945,0.239894899,0.883377615,0.774612768,0.674986753,0.950607157,0.86802314,1.110353197,1.383222849,1.484868128,0.60692241,0.43255627,0.239773359,1.176312053,0.158910008,2.137173086,2.510928822,2.233055625
"Gambia, The",GMB,,,,,,,,,,,,,,,,,,,0.200892836,0.237781873,0.162152348,0.132271555,0.086930166,0.328480094,,,,,,,,,,,,,,,,,,,,11.10175453,6.315491011,5.770558134,6.049972663,4.34964506,4.149886687,5.502986958,7.49688598,6.480766741,7.515837242,7.984040941,11.20581528,11.17871009,9.812802545,10.64298878,12.69158886,15.20862557,22.97900726,27.16029204,23.07224628,22.42180965
Guinea-Bissau,GNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350865439,0.216578241,0.157682131,0.174527664,0.226638171,0.243593681,0.272107911,0.277695568,0.284509126,0.286488943,0.677969375,1.038042228,2.049618422,2.430406775,3.77732826,4.177322922,4.757902589,3.110280913,4.020231575,5.713274478,5.191795665,5.487775674,4.881360057,4.503610486,4.348642547,5.748280773,8.140904453,7.371917842,7.648191066,7.155176075,8.23504062,10.17071151,11.50547268,11.95134678,11.09626759,10.48114264
Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978800497,0.670646078,0.502232223,0.070615602,0.070637489,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,,,,,,,,,,,,,,,,,2.584034419,2.598390907,2.234008224,2.167693316,1.969042074,2.233195818,2.087224382,1.950277085,1.967929038,1.68754838,1.715159582,2.143093765,2.277695899,1.751947407,1.856144377,2.066704581,2.177678747,2.440054184,2.475090394,2.400671558,2.110904953,2.13890146,1.850781605,1.601878124,1.681632402,1.477955707,1.074244709,0.773362168,0.515714485,0.492047325,0.564112055,0.778682693,0.754920165,0.610347438,0.504428267,0.41942616,0.281363411,0.336830854,0.312125809,0.26028574,0.215981553,0.200591147,0.230936509,0.329509577,0.324374409,0.320898727,0.276026094,0.227509136
Grenada,GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,8.943878314,10.38713486,9.950399751,6.303819642,6.463197901,2.752306083,2.771564351,5.925931751,8.046234744,5.80170843,5.712348191,5.487694664,4.947922226,4.803195389,4.659858796,4.671223505,4.581503571,4.277083054,8.030315151,4.903622331,5.041691941,4.784401641,4.447874946,4.582598741,4.721444791,4.761113678,4.751943843,4.572967273,4.488520977,4.348484786,4.245327951,4.199464793,4.114272634,5.221766452,6.750044534,5.53046764,5.73650268,6.192043905
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,,,,,,,,,,,,,,,,,,0.255451136,0.355813258,0.341900149,0.33254218,0.284635482,0.122748654,0.043093922,0.035902852,0.010286318,0.009679252,0.001411552,0.582789026,1.010614501,1.551594022,1.90195007,2.208646969,2.112277523,2.191287742,2.439373145,2.394921447,2.293419891,2.353639702,2.541704999,3.090892185,3.443336293,7.827117655,9.95052324,11.14419468,11.44963382,12.43971657,12.61981299,11.49407588,10.77988212,10.38602587,9.670296833,10.01185875,10.00770428,9.941623061,10.42339066,11.14654754,11.7145043,12.87042796,13.80754361,14.67594716,17.90473041,19.16201592,19.5769569
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,,,,,,,,,,,,,,,,,,,,,,,0.477178413,0.23841961,0.596368032,,,,,,,,0.273038896,0.266460329,0.247746743,0.273475997,2.069730052,2.002301286,1.951136074,2.950680506,3.830676269,3.131286047,7.023521853,13.36358734,19.42196081,24.4021998,9.163557921,10.19768937,9.053852706,8.278386968,10.71409203,11.16654254,11.54930298,7.873520451,7.986561217,7.074411752,6.004732702,6.788727516,6.96988402,7.351682082,7.843244024,6.813163433,3.567182884,3.12773969
High income,HIC,,,,,,,,,,,,,,,,,,0.212838468,0.224497678,0.239608676,0.257110712,0.23612819,0.231594917,0.208582711,0.191611011,0.217700336,0.251982446,0.259030894,0.26712656,0.267415782,0.273020442,0.218192445,0.214015449,0.203700146,0.212419155,0.175545636,0.174474146,0.192426825,0.196004487,0.183327712,0.177933476,0.190637531,0.202962479,0.216970977,0.226754513,0.231284593,0.243416624,0.260708631,0.280100084,0.28587688,0.270894963,0.277611841,0.272679531,0.303863475,0.31376942,0.308769595,0.304076347,0.31012292,0.30839716,0.310970059,0.312117946,0.301258204,0.281192297,0.283108865
"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090973443,0.078697025,0.078953272,0.090224972,0.072455896,0.074164701,0.141843226,0.163442372,0.151927537,0.149750126,0.162052751,0.162483545,0.148517909,0.141496676,0.139670583,0.130664352,0.127787369,0.125005987,0.124506792,0.128020109,0.11737278,0.124284869,0.123664604,0.122804108,0.116675376,0.111588038
Honduras,HND,,,,,,,,,,,,,,,0.077332046,0.066725979,0.063056384,0.062893081,0.040358485,0.042321689,0.040320955,0.043275111,0.035157594,0.040208213,0.03967195,0.039786887,0.036985966,0.544380666,0.708148444,0.894641253,1.277673766,1.776852853,2.265509441,1.294976852,1.917161113,2.318864427,3.016282372,3.311777929,3.534212603,5.118075443,6.602506458,7.978415643,10.19817921,10.51455532,13.18147048,18.50151246,21.60269159,21.14384094,20.32415082,16.98262054,16.52787351,15.86984068,15.76145511,16.74748482,17.0551898,17.47491768,17.7908161,18.68393534,19.84624999,21.70812901,23.93195822,25.59459148,27.00110447,26.06998125
Heavily indebted poor countries (HIPC),HPC,,,,,,,,,,,,,,,,,,,0.793234389,0.978371401,1.238110455,1.305064249,,,,,0.88160769,0.897112328,0.99575118,1.131474438,0.643293885,0.602619454,1.042862986,0.86731869,1.010829782,1.190024325,1.037276404,1.198377008,1.656193549,1.95294293,2.234572371,2.494973393,2.811877028,2.936089113,3.078753569,2.606843469,2.721044113,2.81644214,2.816824858,2.67240797,2.82964146,3.245204297,3.205021762,2.993395083,3.101098898,3.598150975,3.25694203,3.38593413,3.767468165,3.993090714,3.950539156,3.928609627,4.205896498,3.956741866
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.042950273,2.492937702,2.388975789,2.691442185,2.457257762,2.322585677,2.224864352,3.692549852,4.023278788,4.084925884,3.748267729,3.716514462,4.163110582,3.883235886,3.757264613,3.655978017,3.653901701,3.887135258,4.020919519,3.631163665,4.646436208,4.66199087,5.248375031,6.111213244,6.510688,6.485553456,6.921005921,7.204946242,7.233531367,7.511670169,7.3441043
Haiti,HTI,,,,,,,,,,,,4.933847745,6.069886888,4.828631214,3.830917699,8.690930616,8.498293168,7.921858146,7.801272839,7.845641197,7.691863159,8.558875402,6.582553312,5.535846098,4.955401388,4.766596933,4.547886031,5.527550005,4.747646281,4.487904298,,,,,,,,,8.789163853,10.16075716,8.48307614,9.848119433,10.88747397,15.9899122,15.30285535,14.0274964,13.91419425,13.24235527,13.12909881,11.86122735,12.42740414,11.92556446,11.76114097,11.95099236,13.0524139,14.78528643,15.82959301,16.02801417,16.67398525,17.94840965,22.45125366,19.13260761,18.75104556,21.39607458
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301438469,0.334079844,0.411149018,0.393879828,0.372563058,0.769136575,0.677686606,0.656062186,0.547567769,0.607520289,0.646140509,0.742040145,0.696203145,0.828799926,1.201786741,1.399590971,1.623917311,2.443654254,3.065659475,2.980060479,3.15868525,3.243315205,2.881461002,2.74330581,2.973821255,2.495636142,2.104971381,2.216606425,2.203440002
IBRD only,IBD,,,,,,,,,,,,,,,,,,,,,,,1.403315784,1.214452038,1.161600236,1.02790066,1.044021448,1.161649921,,0.886529287,0.913747329,1.006546804,1.093103773,1.041284005,1.017745118,0.914422954,0.892584001,0.997931231,0.992729025,1.096124686,1.110698389,1.233727748,1.404803656,1.592216739,1.541667266,1.462177337,1.455280716,1.433879583,1.362300075,1.317462953,1.167984874,1.092346535,1.077584009,1.089952061,1.13776451,1.216065739,1.180588107,1.184493119,1.196720601,1.213274211,1.269087759,1.220151996,1.253602105,1.240806035
IDA & IBRD total,IBT,,,,,,,,,,,,,,,,,,,,,,,1.499920909,1.418802641,1.336697401,1.20303515,1.221919675,1.331307656,,1.043597243,1.081689116,1.117922713,1.227017695,1.170180815,1.130376778,1.004466316,0.958417332,1.072962201,1.065830535,1.218134237,1.221243374,1.338191454,1.555329497,1.736807852,1.690853164,1.72453669,1.716225449,1.674720247,1.618137439,1.592780588,1.436380103,1.363188878,1.367501039,1.374617518,1.427515678,1.535061444,1.488519521,1.487453758,1.514762313,1.534655717,1.600886085,1.533059195,1.579464341,1.557955045
IDA total,IDA,,,,,,,,,,,,,,,,,,1.386449053,1.954169275,2.10048226,2.214002128,1.436615286,1.830028651,2.450953471,2.327100462,2.248702942,2.299008008,2.378520636,2.213027457,2.352571373,2.407277066,1.932633119,2.409806667,2.396711694,2.463840312,1.993688165,1.649398941,1.867199925,1.780916831,2.800467657,2.633768447,2.675392584,3.35805145,3.438720009,3.473589082,4.774850728,4.730147468,4.619574945,4.724977908,4.913912004,4.849628369,4.970816301,5.267434059,5.086264202,5.052448767,5.339857955,5.205550791,5.389970978,5.561606878,5.598063499,5.726790199,5.769616216,5.936065527,5.938639602
